,id,photo,text,tags
2482,3132,photos/photo_2483@22-04-2025_16-03-01.jpg,"⚡️

The Industrial Robotics Development Center of Innopolis University will hold a free webinar for manufacturers and integrators of industrial robotics on government support measures for the industry.

At the webinar, you will:

🟡receive recommendations on participating in subsidy programs, preferential lending, and tax incentives;
🟡understand how government initiatives can help your company improve efficiency and competitiveness;
🟡learn about new government support opportunities for your business.

Invited speaker: Ruslan Akhmedov, Head of Department, Machine Tool and Heavy Engineering Department, Ministry of Industry and Trade of Russia, who is actively involved in the development and implementation of government support measures aimed at developing industrial robotics in Russia.

🕐 April 25 at 14:00
📍","['Robotics', 'Talk']"
2483,3134,photos/photo_2484@23-04-2025_11-25-04.jpg,"📣

The Russian Society ""Знание"" has launched the fifth season of the country's main educational award Знание.Премия

📝
1. For educational activities in an educational organization
2. For contribution to education in the field of ""Science and Technology""
3. For contribution to education in the field of ""Economics, Business and Law""
4. Foreign Educator
5. For contribution to education in the field of ""Training and Mentoring""  and etc. 

🗓Applications are accepted from citizens of the Russian Federation, foreign citizens, organizations or companies that are actively involved in educational activities .

👉🏻More information about the activities of the Russian Society ""Знание"" is on and in social networks:, Telegram ().",
2484,3137,photos/photo_2485@24-04-2025_11-58-32.jpg,"

The end of the academic year is just around the corner! And very soon we will celebrate a traditional event - Slippes Party. At this event, we honor the most distinguished students and staff of Innopolis University.

⭐️
⏳More information coming soon",['Party']
2485,3138,photos/photo_2486@24-04-2025_16-02-23.jpg,"📣 Dear students!


Merge IT conference organizers have given us extra codes for participation.

 pick up a free code and change your status to . 
The code not only gives you admission to the conference, but also merch to remember! 

For the code to be valid - ",['Conference']
2486,3139,photos/photo_2487@24-04-2025_18-04-06.jpg,"🕵️‍♂️ I hope you have already missed the game library that was almost a month ago, and because of this, Umar's Mafia will hold another one. 

🎲 Several dozen board games will be provided for you in the public domain. 

🚶‍♂️‍➡️ Guests from the KUBIK board club will come to the event.

👋 Take your friends and come to us. Welcome to everyone

⏰
🇷🇺 The event will be held in Russian",
2487,3140,photos/photo_2488@25-04-2025_11-20-49.jpg," 
Architectural Environment Designer, Industrial Engineer, Creative Producer, Graphic Designer, UX/UI Web Designer, Virtual World Designer, Theater and Film Playwright, Music video maker, Popular music composer, Copywriter, Media Composer, Motion Designer, Film and TV Cameraman, Editing Director, Sound Designer, Computer Screenwriter Games designer, Photographer, Graphic designer, Makeup artist, Costume designer

💰 Winners receive cash certificates: 

🏅 Winners also have the opportunity to undergo internships and subsequent employment in a large partner company, use the equipment and integrate the final work into existing projects of creative industries

👉
👉

⏰ ","['Contest', 'Job Fair', 'Internship', 'Design']"
2488,3141,photos/photo_2489@25-04-2025_13-22-02.jpg,"

Did you just think of that, or did you write it at home? You definitely won't be asking such questions, because today our comedians will perform both in the classic Stand-Up format and in the improvisation format. One of them is Anton Nevsky, participant of the VK and Punchline stand-up festivals, finalist of the Ulyanovsk Roast Battle, champion and finalist of the Ulyanovsk and Tolyatti KVN leagues. The jokes will be just as good for you this evening: 

- Sergey Gorin 
- Ramzil Galiev 
- Albert Schad 
- Rostislav Kulik 


When: TODAY, 19:00 
Where: ArtSpace, Asimov Hall 
Cost: 500₽ 
 
18+ 

 
When: TODAY, 21:00 
Where: ArtSpace, Asimov Hall 
Cost: 500₽ 
 
18+",
2489,3142,photos/photo_2490@25-04-2025_15-21-44.jpg,"

As part of the international conference on artificial intelligence AI Journey - ""Journey into the world of artificial intelligence"", the call for papers on AI for publication in a special issue of the journal ""Proceedings of the Russian Academy of Sciences. Mathematics, informatics, control processes"" and its English version has started again.

🗓Submit your application  and get the opportunity not only to publish an article, but also to present your research at the AI ​​Journey 2025 conference and compete for a cash prize!

.

👉🏻You can submit an application and read more about the rules for selecting articles at .

💰The prize for the best article is 1 million rubles!","['Artificial Intelligence', 'Contest']"
2490,3143,photos/photo_2491@25-04-2025_17-22-00.jpg,"📣

The project will include consultations on theoretical issues and a master class on creating videos using neural networks.

The hackfest is held in a mixed format: online  and  face-to-face.
You can take part in the hackfest alone or with a team of up to 5 people.

🏆Hackfest participants who successfully complete the task will receive certificates, and after completing higher education - state certificates of additional training in the field of creating advertising videos using neural networks.
The winners of the hackfest ""Hackfest-REKLAMA 2025 season 2"" will receive diplomas from SPbGUPTD and prizes from the competition partners.

👉🏻To participate you must register on the ""Hackfest-REKLAMA 2025 season 2""  by and join  Telegram group at .","['Machine Learning', 'Hackathon', 'Artificial Intelligence', 'Master Class', 'Data Science']"
2491,3145,photos/photo_2492@28-04-2025_09-07-01.jpg,"📣

The youth hackathon will become one of the central events of the forum, will create a unique environment for building cooperation, professional communications, and personal development.


● no less than 3 and no more than 5 people,
● 3-4 year undergraduate students or master's students, postgraduate students;
● student programmers, developers, analysts, designers, project managers interested in the digitalization of buildings and the creation of ""smart cities"";
● age: from 18 to 35 years;
 
👉🏻The results of the competition will be summed up and the best awarded on  during the closing ceremony of the Smart Buildings Forum.

🗓To register fill out an application on  until .","['Hackathon', 'Forum', 'Contest', 'Programming']"
2492,3146,photos/photo_2493@29-04-2025_10-56-21.jpg,"Get ready to dance the night away at our upcoming Latin American-themed ball! This vibrant event will celebrate the rich culture, music, and traditions of Latin America. Here’s a detailed plan to ensure an unforgettable evening filled with excitement and joy

🖼️ mosaic pictures
🌸 mehendi
🎨 coloring fans 
🎭 mask decoration
🌶️ tattoo studio
👨‍🎤 aqua makeup workshop
🌵 themed photo area
🥤 refreshing drinks

💃🏻 ballroom dances
🎤 live singing
📜 staged story
👑 the King and Queen of the Ball competition
🕺 disco

","['Dance', 'Programming', 'Ball', 'Party', 'Music', 'Design']"
2493,3147,photos/photo_2494@29-04-2025_12-59-57.jpg,"
 
The start of the new season is being announced


1) ""Battle of the Robots"" for all ages with a robot weighing up to 110 kilograms 

2) ""Mini robot battle"" for participants from 10 to 17 years old with a robot weighing up to 1.5 kilograms

👉 ","['Robotics', 'Sports']"
2494,3148,photos/photo_2495@29-04-2025_15-01-51.jpg,"

🙋‍♂️ Got the job!
📸 Found myself in the 
🎥 Spotted myself in the 😜 Checked in at the 

Big thanks to everyone! 💚",['Job Fair']
2495,3149,photos/photo_2496@29-04-2025_15-46-17.jpg,"

If you are ready to try your hand at developing innovative solutions and gain valuable experience in banking risk management, don't miss the chance to show your skills and become part of the team of the future!

 The prize fund of the contest is 500,000 rubles! 



Students of higher education institutions aged 18 to 25 years old 

📆  Applications for participation in the contest are accepted until May 20
Quickly assemble a team and send your  to RiskTech Hackathon will be held on May 28, 2025 at the Corporate University of Ak Bars Bank. 
🖇More details on the contest terms and conditions can be found in the   and by phone +7 (917) 246-68-51.","['Hackathon', 'Contest', 'Programming']"
2496,3150,photos/photo_2497@29-04-2025_17-02-57.jpg,"🔥 Latest Updates from Innopolis University:

🎓 
Students explored Kazan's VK office, gaining industry insights, with another trip planned this summer—follow  for updates.

💻 
A dynamic event featuring 150 presentations, workshops, and an AI-powered game challenge, uniting experts from VKontakte, Yandex, and MTS Web Services.

💼 
Over 14 companies like T-Bank and X5 Tech offered internships and jobs, with workshops and networking sessions connecting students to opportunities.

🎭 
A genre-blending show featuring folk-rock, pop, and punk performances, plus live anime voice-acting, drew a full house at Bradbury Hall.

👉 Share your news via ! ","['Music', 'Conference', 'Job Fair']"
